system,label,step,restricted_error_mha
h2o_ccpvdz,H$_2$O/cc-pVDZ,21460,9.335270938464646
h2o_ccpvdz,H$_2$O/cc-pVDZ,21470,10.034396845966853
h2o_ccpvdz,H$_2$O/cc-pVDZ,21480,9.486303785408268
h2o_ccpvdz,H$_2$O/cc-pVDZ,21490,9.48357359595775
h2o_ccpvdz,H$_2$O/cc-pVDZ,21500,9.853736360753373
h2o_ccpvdz,H$_2$O/cc-pVDZ,21510,9.621755705310875
h2o_ccpvdz,H$_2$O/cc-pVDZ,21520,10.21400093208058
h2o_ccpvdz,H$_2$O/cc-pVDZ,21530,9.33928308509735
h2o_ccpvdz,H$_2$O/cc-pVDZ,21540,10.126065816123742
h2o_ccpvdz,H$_2$O/cc-pVDZ,21550,10.386582924553522
h2o_ccpvdz,H$_2$O/cc-pVDZ,21560,9.483526812104515
h2o_ccpvdz,H$_2$O/cc-pVDZ,21570,9.566856816036307
h2o_ccpvdz,H$_2$O/cc-pVDZ,21580,9.816276021268777
h2o_ccpvdz,H$_2$O/cc-pVDZ,21590,9.444740119391781
h2o_ccpvdz,H$_2$O/cc-pVDZ,21600,9.383702452410603
h2o_ccpvdz,H$_2$O/cc-pVDZ,21610,9.517825677065161
h2o_ccpvdz,H$_2$O/cc-pVDZ,21620,9.652284125195365
h2o_ccpvdz,H$_2$O/cc-pVDZ,21630,14.065333537800484
h2o_ccpvdz,H$_2$O/cc-pVDZ,21640,10.397505721527978
h2o_ccpvdz,H$_2$O/cc-pVDZ,21650,10.027036804629574
h2o_ccpvdz,H$_2$O/cc-pVDZ,21660,9.496434021556865
h2o_ccpvdz,H$_2$O/cc-pVDZ,21670,10.081814012920631
h2o_ccpvdz,H$_2$O/cc-pVDZ,21680,9.679382001323233
h2o_ccpvdz,H$_2$O/cc-pVDZ,21690,9.26779054157123
h2o_ccpvdz,H$_2$O/cc-pVDZ,21700,9.16241601109391
h2o_ccpvdz,H$_2$O/cc-pVDZ,21710,10.185984845719531
h2o_ccpvdz,H$_2$O/cc-pVDZ,21720,9.886001005369849
h2o_ccpvdz,H$_2$O/cc-pVDZ,21730,9.413187375329812
h2o_ccpvdz,H$_2$O/cc-pVDZ,21740,9.325131147349452
h2o_ccpvdz,H$_2$O/cc-pVDZ,21750,9.375561584974434
h2o_ccpvdz,H$_2$O/cc-pVDZ,21760,10.54761436860474
h2o_ccpvdz,H$_2$O/cc-pVDZ,21770,10.182134535867249
h2o_ccpvdz,H$_2$O/cc-pVDZ,21780,10.09372091451155
h2o_ccpvdz,H$_2$O/cc-pVDZ,21790,9.935805324275293
h2o_ccpvdz,H$_2$O/cc-pVDZ,21800,9.458560933083504
h2o_ccpvdz,H$_2$O/cc-pVDZ,21810,10.378617124246148
h2o_ccpvdz,H$_2$O/cc-pVDZ,21820,9.855057167129644
h2o_ccpvdz,H$_2$O/cc-pVDZ,21830,9.98298175112211
h2o_ccpvdz,H$_2$O/cc-pVDZ,21840,9.466158947731174
h2o_ccpvdz,H$_2$O/cc-pVDZ,21850,10.344637961765102
h2o_ccpvdz,H$_2$O/cc-pVDZ,21860,9.757024469280395
h2o_ccpvdz,H$_2$O/cc-pVDZ,21870,10.87043124931597
h2o_ccpvdz,H$_2$O/cc-pVDZ,21880,9.668312720535255
h2o_ccpvdz,H$_2$O/cc-pVDZ,21890,9.30693920355452
h2o_ccpvdz,H$_2$O/cc-pVDZ,21900,9.619337702261532
h2o_ccpvdz,H$_2$O/cc-pVDZ,21910,9.555066455590122
h2o_ccpvdz,H$_2$O/cc-pVDZ,21920,9.390102445848925
h2o_ccpvdz,H$_2$O/cc-pVDZ,21930,9.439662304089325
h2o_ccpvdz,H$_2$O/cc-pVDZ,21940,10.089238883381313
h2o_ccpvdz,H$_2$O/cc-pVDZ,21950,9.744021401033365
h2o_ccpvdz,H$_2$O/cc-pVDZ,21960,10.352214711318197
h2o_ccpvdz,H$_2$O/cc-pVDZ,21970,10.06801267642743
h2o_ccpvdz,H$_2$O/cc-pVDZ,21980,9.371718397645168
h2o_ccpvdz,H$_2$O/cc-pVDZ,21990,9.481054618490248
h2o_ccpvdz,H$_2$O/cc-pVDZ,22000,9.934562883586295
h2o_ccpvdz,H$_2$O/cc-pVDZ,22010,9.998767722152024
h2o_ccpvdz,H$_2$O/cc-pVDZ,22020,11.131088280990298
h2o_ccpvdz,H$_2$O/cc-pVDZ,22030,9.748602741794343
h2o_ccpvdz,H$_2$O/cc-pVDZ,22040,9.476759596140027
h2o_ccpvdz,H$_2$O/cc-pVDZ,22050,9.705354875180205
h2o_ccpvdz,H$_2$O/cc-pVDZ,22060,9.939573567734783
h2o_ccpvdz,H$_2$O/cc-pVDZ,22070,9.270746434438593
h2o_ccpvdz,H$_2$O/cc-pVDZ,22080,9.302263356389062
h2o_ccpvdz,H$_2$O/cc-pVDZ,22090,10.171148844193567
h2o_ccpvdz,H$_2$O/cc-pVDZ,22100,9.366999492741002
h2o_ccpvdz,H$_2$O/cc-pVDZ,22110,9.404470628410877
h2o_ccpvdz,H$_2$O/cc-pVDZ,22120,9.55806090289002
h2o_ccpvdz,H$_2$O/cc-pVDZ,22130,9.226625916681996
h2o_ccpvdz,H$_2$O/cc-pVDZ,22140,9.86637139976665
h2o_ccpvdz,H$_2$O/cc-pVDZ,22150,9.459002834432795
h2o_ccpvdz,H$_2$O/cc-pVDZ,22160,9.300629372830826
h2o_ccpvdz,H$_2$O/cc-pVDZ,22170,10.298490681975636
h2o_ccpvdz,H$_2$O/cc-pVDZ,22180,9.540407847183019
h2o_ccpvdz,H$_2$O/cc-pVDZ,22190,9.813976699177829
h2o_ccpvdz,H$_2$O/cc-pVDZ,22200,9.295970996205938
h2o_ccpvdz,H$_2$O/cc-pVDZ,22210,9.331476289574425
h2o_ccpvdz,H$_2$O/cc-pVDZ,22220,10.111991456383862
h2o_ccpvdz,H$_2$O/cc-pVDZ,22230,9.233032945672903
h2o_ccpvdz,H$_2$O/cc-pVDZ,22240,9.70283182617493
h2o_ccpvdz,H$_2$O/cc-pVDZ,22250,9.541695245317783
h2o_ccpvdz,H$_2$O/cc-pVDZ,22260,9.543102903194267
h2o_ccpvdz,H$_2$O/cc-pVDZ,22270,9.92521071542285
h2o_ccpvdz,H$_2$O/cc-pVDZ,22280,11.128818598223233
h2o_ccpvdz,H$_2$O/cc-pVDZ,22290,10.438217651895343
h2o_ccpvdz,H$_2$O/cc-pVDZ,22300,9.5512033852998
h2o_ccpvdz,H$_2$O/cc-pVDZ,22310,9.33415667569193
h2o_ccpvdz,H$_2$O/cc-pVDZ,22320,9.428489955624286
h2o_ccpvdz,H$_2$O/cc-pVDZ,22330,10.297726373167393
h2o_ccpvdz,H$_2$O/cc-pVDZ,22340,9.251281236302589
h2o_ccpvdz,H$_2$O/cc-pVDZ,22350,9.227281078807437
h2o_ccpvdz,H$_2$O/cc-pVDZ,22360,10.179234338522747
h2o_ccpvdz,H$_2$O/cc-pVDZ,22370,9.61857606051808
h2o_ccpvdz,H$_2$O/cc-pVDZ,22380,9.430930650978553
h2o_ccpvdz,H$_2$O/cc-pVDZ,22390,9.608720743784716
h2o_ccpvdz,H$_2$O/cc-pVDZ,22400,9.895101578678123
h2o_ccpvdz,H$_2$O/cc-pVDZ,22410,9.382855618625285
h2o_ccpvdz,H$_2$O/cc-pVDZ,22420,9.152253212576511
h2o_ccpvdz,H$_2$O/cc-pVDZ,22430,10.664833300651821
h2o_ccpvdz,H$_2$O/cc-pVDZ,22440,9.507366709470944
h2o_ccpvdz,H$_2$O/cc-pVDZ,22450,9.402630860492422
h2o_ccpvdz,H$_2$O/cc-pVDZ,22460,9.93309765205197
h2o_ccpvdz,H$_2$O/cc-pVDZ,22470,9.523616018540793
h2o_ccpvdz,H$_2$O/cc-pVDZ,22480,9.487438104912371
h2o_ccpvdz,H$_2$O/cc-pVDZ,22490,9.761619763821727
h2o_ccpvdz,H$_2$O/cc-pVDZ,22500,9.478682043535969
h2o_ccpvdz,H$_2$O/cc-pVDZ,22510,9.199873908130485
h2o_ccpvdz,H$_2$O/cc-pVDZ,22520,9.739618478391776
h2o_ccpvdz,H$_2$O/cc-pVDZ,22530,9.380314127881206
h2o_ccpvdz,H$_2$O/cc-pVDZ,22540,12.436032455127588
h2o_ccpvdz,H$_2$O/cc-pVDZ,22550,9.93029098036402
h2o_ccpvdz,H$_2$O/cc-pVDZ,22560,9.607537628085083
h2o_ccpvdz,H$_2$O/cc-pVDZ,22570,9.598998113958146
h2o_ccpvdz,H$_2$O/cc-pVDZ,22580,9.558572639591034
h2o_ccpvdz,H$_2$O/cc-pVDZ,22590,9.518798407768259
h2o_ccpvdz,H$_2$O/cc-pVDZ,22600,9.361485298228445
h2o_ccpvdz,H$_2$O/cc-pVDZ,22610,9.317240534016946
h2o_ccpvdz,H$_2$O/cc-pVDZ,22620,9.797404232926965
h2o_ccpvdz,H$_2$O/cc-pVDZ,22630,9.50756961408672
h2o_ccpvdz,H$_2$O/cc-pVDZ,22640,9.162478769098925
h2o_ccpvdz,H$_2$O/cc-pVDZ,22650,11.038991745166982
h2o_ccpvdz,H$_2$O/cc-pVDZ,22660,10.722414543664627
h2o_ccpvdz,H$_2$O/cc-pVDZ,22670,9.845720757539311
h2o_ccpvdz,H$_2$O/cc-pVDZ,22680,9.171105976989224
h2o_ccpvdz,H$_2$O/cc-pVDZ,22690,9.47453515979646
h2o_ccpvdz,H$_2$O/cc-pVDZ,22700,9.301340932907465
h2o_ccpvdz,H$_2$O/cc-pVDZ,22710,9.274475480509636
h2o_ccpvdz,H$_2$O/cc-pVDZ,22720,9.112465257487656
h2o_ccpvdz,H$_2$O/cc-pVDZ,22730,9.66102626149734
h2o_ccpvdz,H$_2$O/cc-pVDZ,22740,9.30511886915042
h2o_ccpvdz,H$_2$O/cc-pVDZ,22750,10.580259826198812
h2o_ccpvdz,H$_2$O/cc-pVDZ,22760,9.841903125320073
h2o_ccpvdz,H$_2$O/cc-pVDZ,22770,9.75313074680173
h2o_ccpvdz,H$_2$O/cc-pVDZ,22780,9.52419817249961
h2o_ccpvdz,H$_2$O/cc-pVDZ,22790,9.224493501221787
h2o_ccpvdz,H$_2$O/cc-pVDZ,22800,9.585812901605095
h2o_ccpvdz,H$_2$O/cc-pVDZ,22810,9.111192486670916
h2o_ccpvdz,H$_2$O/cc-pVDZ,22820,9.443836242084558
h2o_ccpvdz,H$_2$O/cc-pVDZ,22830,9.912953015529524
h2o_ccpvdz,H$_2$O/cc-pVDZ,22840,10.12014086930435
h2o_ccpvdz,H$_2$O/cc-pVDZ,22850,10.174386527708634
h2o_ccpvdz,H$_2$O/cc-pVDZ,22860,9.547261356132708
h2o_ccpvdz,H$_2$O/cc-pVDZ,22870,9.351033249501484
h2o_ccpvdz,H$_2$O/cc-pVDZ,22880,9.175851023002224
h2o_ccpvdz,H$_2$O/cc-pVDZ,22890,10.729019935709516
h2o_ccpvdz,H$_2$O/cc-pVDZ,22900,9.561405272663137
h2o_ccpvdz,H$_2$O/cc-pVDZ,22910,9.370663265997337
h2o_ccpvdz,H$_2$O/cc-pVDZ,22920,9.556573324971396
h2o_ccpvdz,H$_2$O/cc-pVDZ,22930,9.512279410230917
h2o_ccpvdz,H$_2$O/cc-pVDZ,22940,9.094081762555106
h2o_ccpvdz,H$_2$O/cc-pVDZ,22950,9.265516239537419
h2o_ccpvdz,H$_2$O/cc-pVDZ,22960,9.421706005824149
h2o_ccpvdz,H$_2$O/cc-pVDZ,22970,9.727826876357426
h2o_ccpvdz,H$_2$O/cc-pVDZ,22980,9.212130867680912
h2o_ccpvdz,H$_2$O/cc-pVDZ,22990,9.791869965795286
h2o_ccpvdz,H$_2$O/cc-pVDZ,23000,9.482660371361362
h2o_ccpvdz,H$_2$O/cc-pVDZ,23010,9.25138516275581
h2o_ccpvdz,H$_2$O/cc-pVDZ,23020,9.731497390220056
h2o_ccpvdz,H$_2$O/cc-pVDZ,23030,9.805770785163759
h2o_ccpvdz,H$_2$O/cc-pVDZ,23040,9.385810516192805
h2o_ccpvdz,H$_2$O/cc-pVDZ,23050,9.358634898873675
h2o_ccpvdz,H$_2$O/cc-pVDZ,23060,9.301116579464974
h2o_ccpvdz,H$_2$O/cc-pVDZ,23070,9.236522941066028
h2o_ccpvdz,H$_2$O/cc-pVDZ,23080,9.733014693694031
h2o_ccpvdz,H$_2$O/cc-pVDZ,23090,9.565150075843576
h2o_ccpvdz,H$_2$O/cc-pVDZ,23100,9.887990617130527
h2o_ccpvdz,H$_2$O/cc-pVDZ,23110,9.705774337277262
h2o_ccpvdz,H$_2$O/cc-pVDZ,23120,9.35064452389156
h2o_ccpvdz,H$_2$O/cc-pVDZ,23130,9.34221357890408
h2o_ccpvdz,H$_2$O/cc-pVDZ,23140,9.207119620626258
h2o_ccpvdz,H$_2$O/cc-pVDZ,23150,9.981512547398097
h2o_ccpvdz,H$_2$O/cc-pVDZ,23160,9.263076871860676
h2o_ccpvdz,H$_2$O/cc-pVDZ,23170,9.839034790573464
h2o_ccpvdz,H$_2$O/cc-pVDZ,23180,10.015534693479822
h2o_ccpvdz,H$_2$O/cc-pVDZ,23190,9.584014900923421
h2o_ccpvdz,H$_2$O/cc-pVDZ,23200,9.516745803281879
h2o_ccpvdz,H$_2$O/cc-pVDZ,23210,9.25841986880016
h2o_ccpvdz,H$_2$O/cc-pVDZ,23220,9.192884156817627
h2o_ccpvdz,H$_2$O/cc-pVDZ,23230,9.309647851125646
h2o_ccpvdz,H$_2$O/cc-pVDZ,23240,9.596871917977978
h2o_ccpvdz,H$_2$O/cc-pVDZ,23250,9.24451151786343
h2o_ccpvdz,H$_2$O/cc-pVDZ,23260,9.36112729722538
h2o_ccpvdz,H$_2$O/cc-pVDZ,23270,9.631733727886171
h2o_ccpvdz,H$_2$O/cc-pVDZ,23280,9.225864031762399
h2o_ccpvdz,H$_2$O/cc-pVDZ,23290,9.068662792259374
h2o_ccpvdz,H$_2$O/cc-pVDZ,23300,9.24848940987033
h2o_ccpvdz,H$_2$O/cc-pVDZ,23310,9.349635368081977
h2o_ccpvdz,H$_2$O/cc-pVDZ,23320,9.817592999681324
h2o_ccpvdz,H$_2$O/cc-pVDZ,23330,9.179523776921883
h2o_ccpvdz,H$_2$O/cc-pVDZ,23340,9.185376775377563
h2o_ccpvdz,H$_2$O/cc-pVDZ,23350,9.960603379852273
h2o_ccpvdz,H$_2$O/cc-pVDZ,23360,9.828011221443944
h2o_ccpvdz,H$_2$O/cc-pVDZ,23370,9.933900514539573
h2o_ccpvdz,H$_2$O/cc-pVDZ,23380,9.495916073987587
h2o_ccpvdz,H$_2$O/cc-pVDZ,23390,9.092191182986653
h2o_ccpvdz,H$_2$O/cc-pVDZ,23400,9.262073837149387
h2o_ccpvdz,H$_2$O/cc-pVDZ,23410,9.57532095921465
h2o_ccpvdz,H$_2$O/cc-pVDZ,23420,10.007490119164686
h2o_ccpvdz,H$_2$O/cc-pVDZ,23430,9.77719684316014
h2o_ccpvdz,H$_2$O/cc-pVDZ,23440,9.14855213518706
h2o_ccpvdz,H$_2$O/cc-pVDZ,23450,9.38902222054594
h2o_ccpvdz,H$_2$O/cc-pVDZ,23460,9.720385954381072
h2o_ccpvdz,H$_2$O/cc-pVDZ,23470,9.227854021204962
h2o_ccpvdz,H$_2$O/cc-pVDZ,23480,9.07576370330787
h2o_ccpvdz,H$_2$O/cc-pVDZ,23490,9.743067115650206
h2o_ccpvdz,H$_2$O/cc-pVDZ,23500,10.963517365510711
h2o_ccpvdz,H$_2$O/cc-pVDZ,23510,9.510392345276841
h2o_ccpvdz,H$_2$O/cc-pVDZ,23520,9.314970180938076
h2o_ccpvdz,H$_2$O/cc-pVDZ,23530,9.08600496572376
h2o_ccpvdz,H$_2$O/cc-pVDZ,23540,8.998586312969792
h2o_ccpvdz,H$_2$O/cc-pVDZ,23550,10.078949873033594
h2o_ccpvdz,H$_2$O/cc-pVDZ,23560,9.421317504148874
h2o_ccpvdz,H$_2$O/cc-pVDZ,23570,9.222232560645693
h2o_ccpvdz,H$_2$O/cc-pVDZ,23580,9.454157450235812
h2o_ccpvdz,H$_2$O/cc-pVDZ,23590,9.263866815771848
h2o_ccpvdz,H$_2$O/cc-pVDZ,23600,9.07162964448105
h2o_ccpvdz,H$_2$O/cc-pVDZ,23610,9.977482658030112
h2o_ccpvdz,H$_2$O/cc-pVDZ,23620,9.866604274662905
h2o_ccpvdz,H$_2$O/cc-pVDZ,23630,9.330367315499188
h2o_ccpvdz,H$_2$O/cc-pVDZ,23640,9.291694688641883
h2o_ccpvdz,H$_2$O/cc-pVDZ,23650,9.708580415761503
h2o_ccpvdz,H$_2$O/cc-pVDZ,23660,9.209758993591777
h2o_ccpvdz,H$_2$O/cc-pVDZ,23670,9.323973810609232
h2o_ccpvdz,H$_2$O/cc-pVDZ,23680,9.289849914253523
h2o_ccpvdz,H$_2$O/cc-pVDZ,23690,8.98027990008643
h2o_ccpvdz,H$_2$O/cc-pVDZ,23700,9.6248644302932
h2o_ccpvdz,H$_2$O/cc-pVDZ,23710,9.52838713058668
h2o_ccpvdz,H$_2$O/cc-pVDZ,23720,9.246739341648436
h2o_ccpvdz,H$_2$O/cc-pVDZ,23730,9.15069103994881
h2o_ccpvdz,H$_2$O/cc-pVDZ,23740,9.793736277586618
h2o_ccpvdz,H$_2$O/cc-pVDZ,23750,9.545346443744052
h2o_ccpvdz,H$_2$O/cc-pVDZ,23760,9.129749397530418
h2o_ccpvdz,H$_2$O/cc-pVDZ,23770,10.46516283410881
h2o_ccpvdz,H$_2$O/cc-pVDZ,23780,9.171158159304582
h2o_ccpvdz,H$_2$O/cc-pVDZ,23790,10.78763970220109
h2o_ccpvdz,H$_2$O/cc-pVDZ,23800,9.268710283549808
h2o_ccpvdz,H$_2$O/cc-pVDZ,23810,9.160851587964203
h2o_ccpvdz,H$_2$O/cc-pVDZ,23820,9.690724723469657
h2o_ccpvdz,H$_2$O/cc-pVDZ,23830,9.371502134030152
h2o_ccpvdz,H$_2$O/cc-pVDZ,23840,9.017586099290043
h2o_ccpvdz,H$_2$O/cc-pVDZ,23850,9.032165335355558
h2o_ccpvdz,H$_2$O/cc-pVDZ,23860,9.629414329708652
h2o_ccpvdz,H$_2$O/cc-pVDZ,23870,9.436800090796282
h2o_ccpvdz,H$_2$O/cc-pVDZ,23880,9.267516772553108
h2o_ccpvdz,H$_2$O/cc-pVDZ,23890,9.298839248600643
h2o_ccpvdz,H$_2$O/cc-pVDZ,23900,9.10252622803398
h2o_ccpvdz,H$_2$O/cc-pVDZ,23910,9.06322632133083
h2o_ccpvdz,H$_2$O/cc-pVDZ,23920,9.116339371090021
h2o_ccpvdz,H$_2$O/cc-pVDZ,23930,9.187857583853543
h2o_ccpvdz,H$_2$O/cc-pVDZ,23940,9.596096563342371
h2o_ccpvdz,H$_2$O/cc-pVDZ,23950,9.171413198075129
h2o_ccpvdz,H$_2$O/cc-pVDZ,23960,9.912711387556783
h2o_ccpvdz,H$_2$O/cc-pVDZ,23970,9.308715532569067
h2o_ccpvdz,H$_2$O/cc-pVDZ,23980,9.058818173201644
h2o_ccpvdz,H$_2$O/cc-pVDZ,23990,9.099526943259661
h2o_ccpvdz,H$_2$O/cc-pVDZ,24000,10.894914059846883
h2o_ccpvdz,H$_2$O/cc-pVDZ,24010,9.643802998979822
h2o_ccpvdz,H$_2$O/cc-pVDZ,24020,9.245973562485688
h2o_ccpvdz,H$_2$O/cc-pVDZ,24030,8.965046018985845
h2o_ccpvdz,H$_2$O/cc-pVDZ,24040,8.95207452873592
h2o_ccpvdz,H$_2$O/cc-pVDZ,24050,9.48204221029414
h2o_ccpvdz,H$_2$O/cc-pVDZ,24060,9.654979973461764
h2o_ccpvdz,H$_2$O/cc-pVDZ,24070,9.114909747637512
h2o_ccpvdz,H$_2$O/cc-pVDZ,24080,8.972607295447688
h2o_ccpvdz,H$_2$O/cc-pVDZ,24090,9.100083614129062
h2o_ccpvdz,H$_2$O/cc-pVDZ,24100,9.003051142201457
h2o_ccpvdz,H$_2$O/cc-pVDZ,24110,9.289114906991358
h2o_ccpvdz,H$_2$O/cc-pVDZ,24120,9.720395567967444
h2o_ccpvdz,H$_2$O/cc-pVDZ,24130,9.645480622126001
h2o_ccpvdz,H$_2$O/cc-pVDZ,24140,9.348589188221013
h2o_ccpvdz,H$_2$O/cc-pVDZ,24150,9.129320900342464
h2o_ccpvdz,H$_2$O/cc-pVDZ,24160,8.90759815479214
h2o_ccpvdz,H$_2$O/cc-pVDZ,24170,9.512764297284093
h2o_ccpvdz,H$_2$O/cc-pVDZ,24180,9.104662601203017
h2o_ccpvdz,H$_2$O/cc-pVDZ,24190,9.220063766079534
h2o_ccpvdz,H$_2$O/cc-pVDZ,24200,9.480698953737487
h2o_ccpvdz,H$_2$O/cc-pVDZ,24210,9.102257364048683
h2o_ccpvdz,H$_2$O/cc-pVDZ,24220,9.561116924942326
h2o_ccpvdz,H$_2$O/cc-pVDZ,24230,9.856488669512942
h2o_ccpvdz,H$_2$O/cc-pVDZ,24240,9.388305561216725
h2o_ccpvdz,H$_2$O/cc-pVDZ,24250,8.975631049153776
h2o_ccpvdz,H$_2$O/cc-pVDZ,24260,9.225937860847466
h2o_ccpvdz,H$_2$O/cc-pVDZ,24270,9.51448278580358
h2o_ccpvdz,H$_2$O/cc-pVDZ,24280,9.364706248447874
h2o_ccpvdz,H$_2$O/cc-pVDZ,24290,9.391245797999659
h2o_ccpvdz,H$_2$O/cc-pVDZ,24300,9.051405886893349
h2o_ccpvdz,H$_2$O/cc-pVDZ,24310,9.07209001179865
h2o_ccpvdz,H$_2$O/cc-pVDZ,24320,9.63379646830731
h2o_ccpvdz,H$_2$O/cc-pVDZ,24330,9.567449537172479
h2o_ccpvdz,H$_2$O/cc-pVDZ,24340,9.099971650996963
h2o_ccpvdz,H$_2$O/cc-pVDZ,24350,9.392352997167563
h2o_ccpvdz,H$_2$O/cc-pVDZ,24360,9.324805582409113
h2o_ccpvdz,H$_2$O/cc-pVDZ,24370,9.870601496871245
h2o_ccpvdz,H$_2$O/cc-pVDZ,24380,9.25252830884915
h2o_ccpvdz,H$_2$O/cc-pVDZ,24390,9.006749412009185
h2o_ccpvdz,H$_2$O/cc-pVDZ,24400,9.005448037797237
h2o_ccpvdz,H$_2$O/cc-pVDZ,24410,9.474343108607286
h2o_ccpvdz,H$_2$O/cc-pVDZ,24420,9.22079121565389
h2o_ccpvdz,H$_2$O/cc-pVDZ,24430,8.9772357440836
h2o_ccpvdz,H$_2$O/cc-pVDZ,24440,9.054790572506022
h2o_ccpvdz,H$_2$O/cc-pVDZ,24450,9.146133192516004
h2o_ccpvdz,H$_2$O/cc-pVDZ,24460,10.702923847887291
h2o_ccpvdz,H$_2$O/cc-pVDZ,24470,9.06546659520302
h2o_ccpvdz,H$_2$O/cc-pVDZ,24480,9.273385800810274
h2o_ccpvdz,H$_2$O/cc-pVDZ,24490,9.002640429471853
h2o_ccpvdz,H$_2$O/cc-pVDZ,24500,8.955381209958091
h2o_ccpvdz,H$_2$O/cc-pVDZ,24510,9.27297420921036
h2o_ccpvdz,H$_2$O/cc-pVDZ,24520,9.12549842857402
h2o_ccpvdz,H$_2$O/cc-pVDZ,24530,8.90089325676513
h2o_ccpvdz,H$_2$O/cc-pVDZ,24540,11.530269195048959
h2o_ccpvdz,H$_2$O/cc-pVDZ,24550,10.293443483334386
h2o_ccpvdz,H$_2$O/cc-pVDZ,24560,9.30533159689162
h2o_ccpvdz,H$_2$O/cc-pVDZ,24570,9.11124080944603
h2o_ccpvdz,H$_2$O/cc-pVDZ,24580,8.980775913300931
h2o_ccpvdz,H$_2$O/cc-pVDZ,24590,9.550796538022155
h2o_ccpvdz,H$_2$O/cc-pVDZ,24600,9.05399856128497
h2o_ccpvdz,H$_2$O/cc-pVDZ,24610,8.873971666929492
h2o_ccpvdz,H$_2$O/cc-pVDZ,24620,9.650082392951731
h2o_ccpvdz,H$_2$O/cc-pVDZ,24630,9.18929038242311
h2o_ccpvdz,H$_2$O/cc-pVDZ,24640,9.446808729705936
h2o_ccpvdz,H$_2$O/cc-pVDZ,24650,9.122964463031735
h2o_ccpvdz,H$_2$O/cc-pVDZ,24660,8.930781233971175
h2o_ccpvdz,H$_2$O/cc-pVDZ,24670,9.083649079570932
h2o_ccpvdz,H$_2$O/cc-pVDZ,24680,9.030339601466153
h2o_ccpvdz,H$_2$O/cc-pVDZ,24690,9.058864699142077
h2o_ccpvdz,H$_2$O/cc-pVDZ,24700,8.92464884057631
h2o_ccpvdz,H$_2$O/cc-pVDZ,24710,9.277295062616986
h2o_ccpvdz,H$_2$O/cc-pVDZ,24720,9.143843636564952
h2o_ccpvdz,H$_2$O/cc-pVDZ,24730,9.076856931770294
h2o_ccpvdz,H$_2$O/cc-pVDZ,24740,9.685265850592373
h2o_ccpvdz,H$_2$O/cc-pVDZ,24750,9.135257087493187
h2o_ccpvdz,H$_2$O/cc-pVDZ,24760,8.97952342671715
h2o_ccpvdz,H$_2$O/cc-pVDZ,24770,8.780149189419717
h2o_ccpvdz,H$_2$O/cc-pVDZ,24780,9.211734518359549
h2o_ccpvdz,H$_2$O/cc-pVDZ,24790,8.995790494012113
h2o_ccpvdz,H$_2$O/cc-pVDZ,24800,8.920930094063806
h2o_ccpvdz,H$_2$O/cc-pVDZ,24810,9.794012934150942
h2o_ccpvdz,H$_2$O/cc-pVDZ,24820,9.195769674761323
h2o_ccpvdz,H$_2$O/cc-pVDZ,24830,9.278370903274435
h2o_ccpvdz,H$_2$O/cc-pVDZ,24840,9.172459689239076
h2o_ccpvdz,H$_2$O/cc-pVDZ,24850,9.083767584115776
h2o_ccpvdz,H$_2$O/cc-pVDZ,24860,9.105039552238736
h2o_ccpvdz,H$_2$O/cc-pVDZ,24870,8.985839251536731
h2o_ccpvdz,H$_2$O/cc-pVDZ,24880,9.374458040085187
h2o_ccpvdz,H$_2$O/cc-pVDZ,24890,9.051561973393518
h2o_ccpvdz,H$_2$O/cc-pVDZ,24900,8.990793276666409
h2o_ccpvdz,H$_2$O/cc-pVDZ,24910,9.49614173580926
h2o_ccpvdz,H$_2$O/cc-pVDZ,24920,10.024970649425313
h2o_ccpvdz,H$_2$O/cc-pVDZ,24930,8.915259169185674
h2o_ccpvdz,H$_2$O/cc-pVDZ,24940,8.916803395237594
h2o_ccpvdz,H$_2$O/cc-pVDZ,24950,8.962019971662016
h2o_ccpvdz,H$_2$O/cc-pVDZ,24960,9.016985109624898
h2o_ccpvdz,H$_2$O/cc-pVDZ,24970,8.998157435826215
h2o_ccpvdz,H$_2$O/cc-pVDZ,24980,8.821000059896278
h2o_ccpvdz,H$_2$O/cc-pVDZ,24990,9.097860012502679
h2o_ccpvdz,H$_2$O/cc-pVDZ,25000,9.053065733041876
h2o_ccpvdz,H$_2$O/cc-pVDZ,25010,9.700620929748993
h2o_ccpvdz,H$_2$O/cc-pVDZ,25020,8.992636435706913
h2o_ccpvdz,H$_2$O/cc-pVDZ,25030,8.987466567376146
h2o_ccpvdz,H$_2$O/cc-pVDZ,25040,9.396815279302473
h2o_ccpvdz,H$_2$O/cc-pVDZ,25050,12.34128184886174
h2o_ccpvdz,H$_2$O/cc-pVDZ,25060,10.615138611967723
h2o_ccpvdz,H$_2$O/cc-pVDZ,25070,9.85595143175999
h2o_ccpvdz,H$_2$O/cc-pVDZ,25080,10.30280788968696
h2o_ccpvdz,H$_2$O/cc-pVDZ,25090,9.356747927810716
h2o_ccpvdz,H$_2$O/cc-pVDZ,25100,9.14409468717281
h2o_ccpvdz,H$_2$O/cc-pVDZ,25110,9.6936910472607
h2o_ccpvdz,H$_2$O/cc-pVDZ,25120,9.000938070983011
h2o_ccpvdz,H$_2$O/cc-pVDZ,25130,9.260775141015642
